17450 [3.46e-02]
17500 [3.46e-02]
17550 [3.46e-02]
17600 [3.46e-02]
17650 [3.46e-02]
17700 [3.46e-02]
17750 [3.46e-02]
17800 [3.46e-02]
17850 [3.46e-02]
17900 [3.46e-02]
17950 [3.46e-02]
18000 [3.46e-02]
18050 [3.46e-02]
18100 [3.46e-02]
18150 [3.46e-02]
18200 [3.46e-02]
18250 [3.46e-02]
18300 [3.46e-02]
18350 [3.46e-02]
18400 [3.46e-02]
18450 [3.46e-02]
18500 [3.46e-02]
18550 [3.46e-02]
18600 [3.46e-02]
18650 [3.46e-02]
18700 [3.46e-02]
18750 [3.46e-02]
18800 [3.46e-02]
18850 [3.46e-02]
18900 [3.46e-02]
18950 [3.46e-02]
19000 [3.46e-02]
19050 [3.46e-02]
19100 [3.46e-02]
19150 [3.46e-02]
19200 [3.46e-02]
19250 [3.46e-02]
19300 [3.46e-02]
19350 [3.46e-02]
19400 [3.46e-02]
19450 [3.46e-02]
19500 [3.46e-02]
19550 [3.46e-02]
19600 [3.46e-02]
19650 [3.46e-02]
19700 [3.46e-02]
19750 [3.46e-02]
19800 [3.46e-02]
19850 [3.46e-02]
19900 [3.46e-02]
19950 [3.46e-02]
20000 [3.46e-02]
20050 [3.45e-02]
20100 [3.46e-02]
20150 [3.46e-02]
20200 [3.46e-02]
20250 [3.46e-02]
20300 [3.46e-02]
20350 [3.46e-02]
20400 [3.45e-02]
20450 [3.46e-02]
20500 [3.46e-02]
20550 [3.46e-02]
20600 [3.45e-02]
20650 [3.46e-02]
20700 [3.46e-02]
20750 [3.45e-02]
20800 [3.46e-02]
20850 [3.46e-02]
20900 [3.45e-02]
20950 [3.46e-02]
21000 [3.45e-02]
21050 [3.46e-02]
21100 [3.45e-02]
21150 [3.45e-02]
21200 [3.46e-02]
21250 [3.45e-02]
21300 [3.46e-02]
21350 [3.45e-02]
21400 [3.46e-02]
21450 [3.45e-02]
21500 [3.46e-02]
21550 [3.45e-02]
21600 [3.46e-02]
21650 [3.45e-02]
21700 [3.46e-02]
21750 [3.45e-02]
21800 [3.46e-02]
21850 [3.45e-02]
21900 [3.45e-02]
21950 [3.46e-02]
22000 [3.45e-02]
22050 [3.46e-02]
22100 [3.45e-02]
22150 [3.45e-02]
22200 [3.46e-02]
22250 [3.45e-02]
22300 [3.45e-02]
22350 [3.46e-02]
22400 [3.45e-02]
22450 [3.46e-02]
22500 [3.46e-02]
22550 [3.46e-02]
22600 [3.45e-02]
22650 [3.45e-02]
22700 [3.46e-02]
22750 [3.45e-02]
22800 [3.45e-02]
22850 [3.45e-02]
22900 [3.45e-02]
22950 [3.45e-02]
23000 [3.45e-02]
23050 [3.45e-02]
23100 [3.45e-02]
23150 [3.45e-02]
23200 [3.45e-02]
23250 [3.45e-02]
23300 [3.45e-02]
23350 [3.45e-02]
23400 [3.45e-02]
23450 [3.46e-02]
23500 [3.46e-02]
23550 [3.46e-02]
23600 [3.45e-02]
23650 [3.45e-02]
23700 [3.45e-02]
23750 [3.45e-02]
23800 [3.45e-02]
23850 [3.45e-02]
23900 [3.45e-02]
23950 [3.45e-02]
24000 [3.45e-02]
24050 [3.45e-02]
24100 [3.45e-02]
24150 [3.45e-02]
24200 [3.45e-02]
24250 [3.45e-02]
24300 [3.46e-02]
24350 [3.46e-02]
24400 [3.46e-02]
24450 [3.46e-02]
24500 [3.46e-02]
24550 [3.46e-02]
24600 [3.46e-02]
24650 [3.46e-02]
24700 [3.46e-02]
24750 [3.46e-02]
24800 [3.45e-02]
24850 [3.45e-02]
24900 [3.46e-02]
24950 [3.45e-02]
25000 [3.45e-02]
25050 [3.45e-02]
25100 [3.46e-02]
25150 [3.46e-02]
25200 [3.45e-02]
25250 [3.46e-02]
25300 [3.46e-02]
25350 [3.46e-02]
25400 [3.45e-02]
25450 [3.45e-02]
25500 [3.45e-02]
25550 [3.45e-02]
25600 [3.45e-02]
25650 [3.45e-02]
25700 [3.45e-02]
25750 [3.45e-02]
25800 [3.45e-02]
25850 [3.45e-02]
25900 [3.46e-02]
25950 [3.46e-02]
26000 [3.46e-02]
26050 [3.46e-02]
26100 [3.46e-02]
26150 [3.46e-02]
26200 [3.46e-02]
26250 [3.45e-02]
26300 [3.46e-02]
26350 [3.45e-02]
26400 [3.46e-02]
26450 [3.45e-02]
26500 [3.45e-02]
26550 [3.45e-02]
26600 [3.46e-02]
26650 [3.46e-02]
26700 [3.46e-02]
26750 [3.46e-02]
26800 [3.46e-02]
26850 [3.45e-02]
26900 [3.45e-02]
26950 [3.45e-02]
27000 [3.45e-02]
27050 [3.46e-02]
27100 [3.46e-02]
27150 [3.45e-02]
27200 [3.45e-02]
27250 [3.45e-02]
27300 [3.45e-02]
27350 [3.46e-02]
27400 [3.45e-02]
27450 [3.45e-02]
27500 [3.45e-02]
27550 [3.46e-02]
27600 [3.46e-02]
27650 [3.45e-02]
27700 [3.45e-02]
27750 [3.46e-02]
27800 [3.45e-02]
27850 [3.45e-02]
27900 [3.45e-02]
27950 [3.45e-02]
28000 [3.46e-02]
28050 [3.45e-02]
28100 [3.45e-02]
28150 [3.46e-02]
28200 [3.46e-02]
28250 [3.46e-02]
28300 [3.45e-02]
28350 [3.45e-02]
28400 [3.46e-02]
28450 [3.45e-02]
28500 [3.45e-02]
28550 [3.46e-02]
28600 [3.45e-02]
28650 [3.46e-02]
28700 [3.45e-02]
28750 [3.45e-02]
28800 [3.45e-02]
28850 [3.46e-02]
28900 [3.45e-02]
28950 [3.46e-02]
29000 [3.45e-02]
29050 [3.46e-02]
29100 [3.45e-02]
29150 [3.45e-02]
29200 [3.46e-02]
29250 [3.45e-02]
29300 [3.45e-02]
29350 [3.46e-02]
29400 [3.46e-02]
29450 [3.46e-02]
29500 [3.45e-02]
29550 [3.45e-02]
29600 [3.45e-02]
29650 [3.45e-02]
29700 [3.45e-02]
29750 [3.45e-02]
29800 [3.45e-02]
29850 [3.45e-02]
29900 [3.46e-02]
29950 [3.45e-02]
30000 [3.46e-02]
30050 [3.45e-02]
30100 [3.45e-02]
30150 [3.45e-02]
30200 [3.46e-02]
30250 [3.46e-02]
30300 [3.45e-02]
30350 [3.45e-02]
30400 [3.46e-02]
30450 [3.45e-02]
30500 [3.45e-02]
30550 [3.45e-02]
30600 [3.45e-02]
30650 [3.46e-02]
30700 [3.45e-02]
30750 [3.46e-02]
30800 [3.45e-02]
30850 [3.46e-02]
30900 [3.45e-02]
30950 [3.46e-02]
31000 [3.46e-02]
31050 [3.45e-02]
31100 [3.46e-02]
31150 [3.45e-02]
31200 [3.46e-02]
31250 [3.45e-02]
31300 [3.45e-02]
31350 [3.45e-02]
31400 [3.45e-02]
31450 [3.46e-02]
31500 [3.45e-02]
31550 [3.46e-02]
31600 [3.45e-02]
31650 [3.45e-02]
31700 [3.45e-02]
31750 [3.45e-02]
31800 [3.46e-02]
31850 [3.45e-02]
31900 [3.45e-02]
31950 [3.46e-02]
32000 [3.46e-02]
32050 [3.46e-02]
32100 [3.45e-02]
32150 [3.45e-02]
32200 [3.45e-02]
32250 [3.45e-02]
32300 [3.46e-02]
32350 [3.45e-02]
32400 [3.46e-02]
32450 [3.46e-02]
32500 [3.45e-02]
32550 [3.45e-02]
32600 [3.46e-02]
32650 [3.45e-02]
32700 [3.45e-02]
32750 [3.45e-02]
32800 [3.45e-02]
32850 [3.46e-02]
32900 [3.45e-02]
32950 [3.46e-02]
33000 [3.45e-02]
33050 [3.45e-02]
33100 [3.46e-02]
33150 [3.45e-02]
33200 [3.45e-02]
33250 [3.46e-02]
33300 [3.46e-02]
33350 [3.46e-02]
33400 [3.45e-02]
33450 [3.45e-02]
33500 [3.45e-02]
33550 [3.46e-02]
33600 [3.46e-02]
33650 [3.45e-02]
33700 [3.45e-02]
33750 [3.46e-02]
33800 [3.45e-02]
33850 [3.45e-02]
33900 [3.46e-02]
33950 [3.46e-02]
34000 [3.46e-02]
34050 [3.45e-02]
34100 [3.45e-02]
34150 [3.45e-02]
34200 [3.46e-02]
34250 [3.46e-02]
34300 [3.46e-02]
34350 [3.45e-02]
34400 [3.45e-02]
34450 [3.45e-02]
34500 [3.45e-02]
34550 [3.45e-02]
34600 [3.46e-02]
34650 [3.45e-02]
34700 [3.45e-02]
34750 [3.45e-02]
34800 [3.46e-02]
34850 [3.45e-02]
34900 [3.46e-02]
34950 [3.45e-02]
35000 [3.45e-02]
35050 [3.46e-02]
35100 [3.45e-02]
35150 [3.45e-02]
35200 [3.46e-02]
35250 [3.45e-02]
35300 [3.45e-02]
35350 [3.46e-02]
35400 [3.45e-02]
35450 [3.45e-02]
35500 [3.45e-02]
35550 [3.45e-02]
35600 [3.46e-02]
35650 [3.45e-02]
35700 [3.45e-02]
35750 [3.46e-02]
35800 [3.45e-02]
35850 [3.45e-02]
35900 [3.46e-02]
35950 [3.45e-02]
36000 [3.45e-02]
36050 [3.46e-02]
36100 [3.45e-02]
36150 [3.45e-02]
36200 [3.45e-02]
36250 [3.45e-02]
36300 [3.46e-02]
36350 [3.45e-02]
36400 [3.45e-02]
36450 [3.46e-02]
36500 [3.45e-02]
36550 [3.45e-02]
36600 [3.46e-02]
36650 [3.45e-02]
36700 [3.45e-02]
36750 [3.46e-02]
36800 [3.45e-02]
36850 [3.45e-02]
36900 [3.46e-02]
36950 [3.45e-02]
37000 [3.45e-02]
37050 [3.45e-02]
37100 [3.45e-02]
37150 [3.45e-02]
37200 [3.45e-02]
37250 [3.45e-02]
37300 [3.46e-02]
37350 [3.45e-02]
37400 [3.45e-02]
37450 [3.45e-02]
37500 [3.45e-02]
37550 [3.45e-02]
37600 [3.45e-02]
37650 [3.45e-02]
37700 [3.46e-02]
37750 [3.45e-02]
37800 [3.45e-02]
37850 [3.46e-02]
37900 [3.45e-02]
37950 [3.45e-02]
38000 [3.45e-02]
38050 [3.45e-02]
38100 [3.46e-02]
38150 [3.45e-02]
38200 [3.45e-02]
38250 [3.45e-02]
38300 [3.45e-02]
38350 [3.45e-02]
38400 [3.45e-02]
38450 [3.45e-02]
38500 [3.45e-02]
38550 [3.45e-02]
38600 [3.45e-02]
38650 [3.46e-02]
38700 [3.45e-02]
38750 [3.45e-02]
38800 [3.45e-02]
38850 [3.45e-02]
38900 [3.46e-02]
38950 [3.45e-02]
39000 [3.45e-02]
39050 [3.45e-02]
39100 [3.45e-02]
39150 [3.45e-02]
39200 [3.45e-02]
39250 [3.45e-02]
39300 [3.45e-02]
39350 [3.45e-02]
39400 [3.45e-02]
39450 [3.45e-02]
39500 [3.45e-02]
39550 [3.45e-02]
39600 [3.45e-02]
39650 [3.45e-02]
39700 [3.45e-02]
39750 [3.45e-02]
39800 [3.45e-02]
39850 [3.45e-02]
39900 [3.45e-02]
39950 [3.46e-02]
40000 [3.45e-02]
40050 [3.45e-02]
40100 [3.45e-02]
40150 [3.45e-02]
40200 [3.46e-02]
40250 [3.45e-02]
40300 [3.45e-02]
